Date|Symbol|Short Volume|Total Volume|Market
20161110|A|447486|818437|N
20161110|AA|764449|1661108|N
20161110|AAC|37822|96252|N
20161110|AAN|90215|178899|N
20161110|AAP|193975|448917|N
20161110|AAT|47485|133636|N
20161110|AAV|2781|9774|N
20161110|AB|15180|53459|N
20161110|ABB|520884|754927|N
20161110|ABBV|1689284|3431744|N
20161110|ABC|585269|1011491|N
20161110|ABEV|4873524|9405626|N
20161110|ABG|54402|84052|N
20161110|ABM|87363|167368|N
20161110|ABR|4861|18862|N
20161110|ABRN|3495|6685|N
20161110|ABRPRA|1358|2071|N
20161110|ABRPRB|100|300|N
20161110|ABRPRC|0|0|N
20161110|ABT|1889385|2862628|N
20161110|ABX|5228494|8319274|N
20161110|AC|2511|16329|N
20161110|ACC|131705|255312|N
20161110|ACCO|115954|290082|N
20161110|ACH|25612|32712|N
20161110|ACM|218338|492516|N
20161110|ACN|519087|1036073|N
20161110|ACP|3701|11869|N
20161110|ACRE|20525|61324|N
20161110|ACV|2355|10023|N
20161110|ACW|9422|62785|N
20161110|ADC|97437|162231|N
20161110|ADM|568668|1005991|N
20161110|ADNT|98257|319883|N
20161110|ADPT|86284|213501|N
20161110|ADS|98007|142353|N
20161110|ADSW|6395|29688|N
20161110|ADX|19755|33558|N
20161110|AEB|7405|8500|N
20161110|AED|9917|15415|N
20161110|AEE|566981|727073|N
20161110|AEG|677471|1053552|N
20161110|AEH|25928|41054|N
20161110|AEK|16487|27457|N
20161110|AEL|161894|373631|N
20161110|AEM|807039|1288926|N
20161110|AEO|727889|1264626|N
20161110|AEP|679452|1415485|N
20161110|AER|303205|696921|N
20161110|AES|914028|1557817|N
20161110|AESPRC|7512|8519|N
20161110|AET|453113|966740|N
20161110|AEUA|2062|2622|N
20161110|AF|356463|863658|N
20161110|AFA|3245|5634|N
20161110|AFB|10171|21585|N
20161110|AFC|2849|3908|N
20161110|AFG|73137|167310|N
20161110|AFGE|5181|14201|N
20161110|AFGH|6457|19307|N
20161110|AFI|17121|38950|N
20161110|AFL|410145|834166|N
20161110|AFPRC|724|2827|N
20161110|AFSD|11276|24462|N
20161110|AFSIPRA|3300|3300|N
20161110|AFSIPRB|4345|4404|N
20161110|AFSIPRC|2840|3565|N
20161110|AFSIPRD|3033|7939|N
20161110|AFSIPRE|7705|17643|N
20161110|AFSIPRF|55633|74408|N
20161110|AFSS|3812|6916|N
20161110|AFST|5272|6340|N
20161110|AFT|5225|19081|N
20161110|AFW|3511|12245|N
20161110|AG|1874397|2587994|N
20161110|AGC|200|12862|N
20161110|AGCO|100609|209052|N
20161110|AGD|4746|24385|N
20161110|AGI|765494|1048838|N
20161110|AGM|19165|43396|N
20161110|AGMA|102|262|N
20161110|AGMPRA|928|1628|N
20161110|AGMPRB|0|0|N
20161110|AGMPRC|179|179|N
20161110|AGN|629986|1331507|N
20161110|AGNPRA|2309|3721|N
20161110|AGO|154524|351563|N
20161110|AGOPRB|0|1882|N
20161110|AGOPRE|5516|7318|N
20161110|AGOPRF|3155|3682|N
20161110|AGR|50177|145449|N
20161110|AGRO|57070|126340|N
20161110|AGU|108931|139953|N
20161110|AGX|35986|66966|N
20161110|AHC|1009|2220|N
20161110|AHH|84133|128997|N
20161110|AHL|42976|80060|N
20161110|AHLPRACL|9980|10696|N
20161110|AHLPRB|1919|5763|N
20161110|AHLPRC|7001|11500|N
20161110|AHLPRD|20799|34707|N
20161110|AHP|43573|91017|N
20161110|AHPPRB|0|0|N
20161110|AHT|120162|233081|N
20161110|AHTPRA|4145|7575|N
20161110|AHTPRD|9126|10103|N
20161110|AHTPRF|6355|9158|N
20161110|AHTPRG|12638|28137|N
20161110|AI|113880|158027|N
20161110|AIB|9569|19344|N
20161110|AIC|450|950|N
20161110|AIF|10316|21770|N
20161110|AIG|1957218|3535660|N
20161110|AIGWS|44127|174055|N
20161110|AIN|20332|53661|N
20161110|AIR|54064|98802|N
20161110|AIT|33109|135496|N
20161110|AIV|212519|386697|N
20161110|AIVPRA|500|4638|N
20161110|AIW|0|0|N
20161110|AIY|1234|1969|N
20161110|AIZ|66301|126735|N
20161110|AJG|134481|294777|N
20161110|AJRD|77987|164177|N
20161110|AJX|10881|21745|N
20161110|AKOA|5156|29835|N
20161110|AKOB|3400|10935|N
20161110|AKP|7060|12282|N
20161110|AKR|96723|232938|N
20161110|AKS|4347046|6931074|N
20161110|AL|130937|257117|N
20161110|ALB|139347|336447|N
20161110|ALDW|5875|13143|N
20161110|ALE|101990|171245|N
20161110|ALEX|55067|98694|N
20161110|ALG|8831|21479|N
20161110|ALJ|94451|196973|N
20161110|ALK|121040|346769|N
20161110|ALL|338227|844602|N
20161110|ALLE|195815|420115|N
20161110|ALLPRA|7100|13504|N
20161110|ALLPRB|8025|23689|N
20161110|ALLPRC|14462|16506|N
20161110|ALLPRD|4624|18130|N
20161110|ALLPRE|25108|56852|N
20161110|ALLPRF|5270|6908|N
20161110|ALLY|1022225|1956130|N
20161110|ALLYPRA|39223|173389|N
20161110|ALPPRO|0|0|N
20161110|ALR|36968|75676|N
20161110|ALRPRB|0|1820|N
20161110|ALSN|257818|609630|N
20161110|ALV|53575|106636|N
20161110|ALX|2238|3824|N
20161110|AM|28937|79055|N
20161110|AMBR|93382|144817|N
20161110|AMC|40066|75751|N
20161110|AME|319061|654154|N
20161110|AMFW|5537|17933|N
20161110|AMG|129888|359342|N
20161110|AMH|287028|522245|N
20161110|AMHPRA|2932|4541|N
20161110|AMHPRB|0|0|N
20161110|AMHPRC|200|5400|N
20161110|AMHPRD|4548|6092|N
20161110|AMHPRE|12562|19823|N
20161110|AMID|13755|21305|N
20161110|AMN|122747|316499|N
20161110|AMP|457008|763553|N
20161110|AMRC|8599|19878|N
20161110|AMT|485021|991137|N
20161110|AMTPRA|1082|1427|N
20161110|AMTPRB|9636|12194|N
20161110|AMX|1215124|1947668|N
20161110|AN|142257|246765|N
20161110|ANET|129802|181853|N
20161110|ANF|656523|1641659|N
20161110|ANFI|5033|8779|N
20161110|ANH|170924|407771|N
20161110|ANHPRA|1055|2966|N
20161110|ANHPRB|0|0|N
20161110|ANHPRC|0|400|N
20161110|ANTM|287026|513086|N
